uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
dbe9b3a8-5546-444b-a370-2ce8b46e05a7,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],2,Y,PISI,Spinus pinus,species,Pine Siskin,Fringillidae,N,35,calling,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
4c522fab-4fc1-4d3d-b190-3a20449ea324,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
5541ca80-694c-4766-a2d5-b2639b12250e,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],4,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,73,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
dd29df1b-68f5-4ea4-9b8e-144fa6dd9ea3,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,72,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
59cbd1ea-ec29-4b56-a719-de38e1123447,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,45,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
249ea82a-e1f8-4067-a227-566be7ff60e9,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],5,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,15,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
37b223a5-90f5-40e2-b48f-cc7533f90702,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
376b1a6a-1d68-4ffb-bc30-08f19d7b9a0f,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,67,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
df834f4f-64e2-42f9-b1fe-9b916163593c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],1,Y,RECR,Loxia curvirostra,species,Red Crossbill,Fringillidae,N,53,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
6cf6c7e5-fad9-4eaf-ae6a-175cacc049e0,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,80,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
863ea367-2c63-45fe-83ac-42278fd68e74,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,59,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0e3b67af-3853-4426-be79-53583fe46133,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],2,Y,PISI,Spinus pinus,species,Pine Siskin,Fringillidae,N,45,calling and singing,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
43c633e1-5c2e-48b1-8eb0-41db2c860a60,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],4,Y,WIWA,Cardellina pusilla,species,Wilson's Warbler,Parulidae,N,54,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
64284e2e-5cb2-456c-a29e-80faeb264bad,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],3,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,92,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
6a777852-1caf-4632-a541-3be2dfc2dc8f,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],1,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,79,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
56e33e0f-f152-4614-b62a-cf69d1fbe0d7,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
b21efb7d-3696-4beb-8037-ee58030f63ab,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C3,2019-07-12T14:47Z,NIWO_026.C3.2019-07-12T08:47-06:00[US/Mountain],4,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,66,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
9e2bd7f5-b6f2-4e85-93e1-818fdcca42fb,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
ad55ba69-604f-4dc8-90f3-1831914235a2,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],1,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,177,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f848ded6-5043-4f93-8293-8ca55b0efe55,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,127,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
7c13ce3e-5290-465a-90b7-a9b3e920a85e,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,205,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f4a65102-bb4c-47a4-b79e-413fad77d0b6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
f3165134-b58f-4ff8-a99f-fae8ebefa410,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
0371d1b7-4a97-48ff-9eb3-7b4aaee56176,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],4,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,298,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
32529293-74f6-4ac4-b147-db6cb31bde57,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,174,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
05ef64ab-9571-437d-8cb7-a3abf32a74b6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,116,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c56f558d-fba2-4b2a-9a0c-f09225527efa,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C3,2019-07-13T11:48Z,NIWO_028.C3.2019-07-13T05:48-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,155,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d7ddcc9a-02b5-4c58-a237-496691ffa7f0,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],4,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,81,calling,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
5274fd6c-043c-4afb-9f96-5fbc87e15b3c,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,65,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
28e7b87a-96c0-4497-89e0-f88a3d959dcb,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],5,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,124,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
bc87c811-cb86-47cb-9854-881c984da486,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,138,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c918b433-7897-474a-8a06-2cab9fe91126,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,94,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
24968d71-a92e-4dda-8d51-38e59d3624d4,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],6,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,116,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
994b3908-e1c8-4975-8b0f-49caeeb6f95c,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,81,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
929d4a30-026b-4c65-b05f-b7887aaf01be,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,MOBL,Sialia currucoides,species,Mountain Bluebird,Turdidae,N,103,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
5968ad26-1881-455e-801e-390110ba327f,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],2,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,71,visual,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d4ca7d6b-a6e6-4e45-b077-521d6aeece7c,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,88,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
066b7e20-3530-46e9-b4bf-bd791b0bdc72,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],2,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,56,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
3dcac972-d862-43c4-9964-e8a3848102d9,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C2,2019-07-13T12:09Z,NIWO_028.C2.2019-07-13T06:09-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
9ddaae9b-62c5-4481-a6e8-f2e6a1a54e02,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],1,Y,DUFL,Empidonax oberholseri,species,Dusky Flycatcher,Tyrannidae,N,121,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
fbd60f49-570c-48c2-8635-885b6c166a8b,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],6,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,49,visual,Yes,Female,1,,LDERD,20201223T141931Z,RELEASE-2021
753a7e0e-f4e7-43b6-ae94-9b5b569626b9,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],1,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,55,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
af7b0dea-e874-41f7-9092-eff05f4940d3,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,115,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
23f87539-4718-4092-b3ce-9ac41a7625a7,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],1,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,48,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
8f97b284-9f85-4e70-b154-acec160e860f,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,76,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f4f2b9a1-e218-45cb-8002-de196a696788,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
409c6ac3-b80b-4db8-998c-f9714d164d2b,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
caed443f-5790-4d85-8922-377f8533b4af,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,C1,2019-07-13T12:32Z,NIWO_028.C1.2019-07-13T06:32-06:00[US/Mountain],2,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,29,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
08a052cf-24b4-40af-9b95-2b5865cdbad8,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,78,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
12954299-5d68-4727-b200-2b3c56396410,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,188,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
5bd7fe5d-fa5c-4068-b02f-63bc2967ed46,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,95,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
447fc8bb-d897-44ac-93de-284c34f794f2,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],6,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,130,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4c1bcd5b-9611-4987-bb2d-c6bef0fbe04e,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],3,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,65,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
68637446-606b-4654-ab8e-6baaf18baba3,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],1,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,143,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
91d964b1-50c0-4908-85e3-bb351c66bb42,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
79dc3a74-9437-4ed3-bd47-4dc91b09c90d,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,128,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e53c76e5-6632-458f-b835-539de4f0c5eb,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B1,2019-07-13T12:59Z,NIWO_028.B1.2019-07-13T06:59-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
47d1c49b-5f5a-4248-9ba4-b5e158eaab7f,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,180,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
dd90e1d2-ab23-4fd8-8556-ee7f4a6eeb75,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
daedab98-f8e2-4f17-9471-0bb5f7cacd30,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,164,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e1291292-5fa2-4f18-a248-f0b7f7642cd8,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],2,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,124,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f1bfff1e-b6f2-4e65-9076-ef8c8c6abcc8,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
343b8b86-b3d8-47bb-98ff-99baf01509b6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
b54763cb-6264-4d3b-8101-655e5e2b604b,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,79,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c686f124-1937-4202-9a0b-75a7a03bcccb,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,121,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e6bdc168-e0d7-48df-b2b1-ccc86bd900c6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,B2,2019-07-13T13:27Z,NIWO_028.B2.2019-07-13T07:27-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,152,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c5278e0b-934b-4c16-8f67-3c65fdf06bd7,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],5,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,197,singing,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
bd26efa2-5cff-431b-9382-1a7704d41b5d,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],4,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,59,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b025ce03-6c95-4865-b047-e2f596da10f0,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],3,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,72,calling and singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e261e61d-3b4c-4f8e-b68f-84ba426bd6f9,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],2,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
fcd79bbd-6289-483a-959f-a1ce6e8294d6,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,130,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
448297c0-ad9d-4679-9d00-727e5dea4ebe,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,288,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
cffac3f1-798d-4d7f-8fd1-7ca96159f106,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A1,2019-07-13T13:49Z,NIWO_028.A1.2019-07-13T07:49-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
19c249a3-ed61-4412-bc45-e98705e3d218,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
8ad158e6-eac3-4c00-b587-ccc9ddf337aa,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],2,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,295,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d4afe723-5c73-4dd0-812d-0bd1be4aec92,NIWO_028.birdGrid.brd,D13,NIWO,NIWO_028,distributed,A2,2019-07-13T14:10Z,NIWO_028.A2.2019-07-13T08:10-06:00[US/Mountain],6,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,139,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
